word,reading_hiragana,meaning_ko,source_title,source_author,source_url,example_jp,example_ko,source
伝説,でんせつ,전설,惜みなく愛は奪う,有島武郎,https://www.aozora.gr.jp/cards/000025/files/1144_ruby_12163.zip,私はお前が従う為めに結果される思想なり言説なり行為なりが、仮りに外界の伝説、習慣、教訓と衝突矛盾を惹き起すことがあろうとも、お前は決して心を乱して、私を疑うようなことをしてはならぬ。,,public_domain:青空文庫:惜みなく愛は奪う:有島武郎
伴う,ともなう,동반하다,惜みなく愛は奪う,有島武郎,https://www.aozora.gr.jp/cards/000025/files/1144_ruby_12163.zip,そしてそんな浮薄なことをする結果として、不可避的に心の中に惹き起される不愉快な感じを、お前は努力に伴う自らの感じと強いて思いこんだ。,,public_domain:青空文庫:惜みなく愛は奪う:有島武郎
体力,たいりょく,체력,惜みなく愛は奪う,有島武郎,https://www.aozora.gr.jp/cards/000025/files/1144_ruby_12163.zip,女性は多くを失ったとしても、体力に失ったほどには脳力に失っていない。,,public_domain:青空文庫:惜みなく愛は奪う:有島武郎
体裁,ていさい,체재,惜みなく愛は奪う,有島武郎,https://www.aozora.gr.jp/cards/000025/files/1144_ruby_12163.zip,これほど体裁のいい外貌と、内容の空虚な実質とを併合した心の状態が外にあろうか。,,public_domain:青空文庫:惜みなく愛は奪う:有島武郎
体験,たいけん,체험,惜みなく愛は奪う,有島武郎,https://www.aozora.gr.jp/cards/000025/files/1144_ruby_12163.zip,私はその時読者の忍耐の弱さを不満に思うよりも私自身の体験の不十分さを悲しむ外はない。,,public_domain:青空文庫:惜みなく愛は奪う:有島武郎
余地,よち,여지,惜みなく愛は奪う,有島武郎,https://www.aozora.gr.jp/cards/000025/files/1144_ruby_12163.zip,どうしてそこに疑いの余地などがあろう。,,public_domain:青空文庫:惜みなく愛は奪う:有島武郎
依頼,いらい,의뢰 부탁,惜みなく愛は奪う,有島武郎,https://www.aozora.gr.jp/cards/000025/files/1144_ruby_12163.zip,かかる言葉に依頼して私はどうして私自身を誤りなく云い現わすことが出来よう。,,public_domain:青空文庫:惜みなく愛は奪う:有島武郎
侵す,おかす,침범하다,惜みなく愛は奪う,有島武郎,https://www.aozora.gr.jp/cards/000025/files/1144_ruby_12163.zip,その動向を満足する為めに人類は道徳的努力を伴う苦痛を侵すことを意としない。,,public_domain:青空文庫:惜みなく愛は奪う:有島武郎
便宜,べんぎ,편의,惜みなく愛は奪う,有島武郎,https://www.aozora.gr.jp/cards/000025/files/1144_ruby_12163.zip,然し私は自分の便宜の為めに仮りにそれを愛と名づける。,,public_domain:青空文庫:惜みなく愛は奪う:有島武郎
保護,ほご,보호,惜みなく愛は奪う,有島武郎,https://www.aozora.gr.jp/cards/000025/files/1144_ruby_12163.zip,男性はこの習慣に依頼して自己の強権を保護され、女性はまたこの制度の庇護によってその生存を保障される。,,public_domain:青空文庫:惜みなく愛は奪う:有島武郎
働きかける,はたらきかける,작용하다,惜みなく愛は奪う,有島武郎,https://www.aozora.gr.jp/cards/000025/files/1144_ruby_12163.zip,又或る時は外界の刺戟を待たずに、私の生命が或る已むなき内的の力に動かされて外界に働きかける。,,public_domain:青空文庫:惜みなく愛は奪う:有島武郎
元来,がんらい,원래,惜みなく愛は奪う,有島武郎,https://www.aozora.gr.jp/cards/000025/files/1144_ruby_12163.zip,赤青黄は元来白によって統一さるべき仮象であるからである。,,public_domain:青空文庫:惜みなく愛は奪う:有島武郎
元素,げんそ,원소,惜みなく愛は奪う,有島武郎,https://www.aozora.gr.jp/cards/000025/files/1144_ruby_12163.zip,水を考えようとする場合に、それを水素と酸素とに分解して、どれ程綿密に二つの元素を研究したところが、何の役にも立たないだろう。,,public_domain:青空文庫:惜みなく愛は奪う:有島武郎
充実,じゅうじつ,충실,惜みなく愛は奪う,有島武郎,https://www.aozora.gr.jp/cards/000025/files/1144_ruby_12163.zip,そこにある強い充実の味と人間らしさとは私を牽きつけるに十分である。,,public_domain:青空文庫:惜みなく愛は奪う:有島武郎
共存,きょうぞん,공존,惜みなく愛は奪う,有島武郎,https://www.aozora.gr.jp/cards/000025/files/1144_ruby_12163.zip,この一見矛盾した二つの心的傾向の共存は、私をいらだたせかつ不幸にする。,,public_domain:青空文庫:惜みなく愛は奪う:有島武郎
再現,さいげん,재현,惜みなく愛は奪う,有島武郎,https://www.aozora.gr.jp/cards/000025/files/1144_ruby_12163.zip,既に現われ終ったものはどれほど優れたものであろうとも、それを現在にも未来にも再現することは出来ない。,,public_domain:青空文庫:惜みなく愛は奪う:有島武郎
出現,しゅつげん,출현,惜みなく愛は奪う,有島武郎,https://www.aozora.gr.jp/cards/000025/files/1144_ruby_12163.zip,それは野獣にはない、人間にのみ見る偽善の出現だ。,,public_domain:青空文庫:惜みなく愛は奪う:有島武郎
分子,ぶんし,분자,惜みなく愛は奪う,有島武郎,https://www.aozora.gr.jp/cards/000025/files/1144_ruby_12163.zip,偽善者なる私の眼には、自ら教会の中の偽善の分子が見え透いてしまった。,,public_domain:青空文庫:惜みなく愛は奪う:有島武郎
分担,ぶんたん,분담,惜みなく愛は奪う,有島武郎,https://www.aozora.gr.jp/cards/000025/files/1144_ruby_12163.zip,だから私が男女関係の或る狂いといったのは、男女が分担すべき生殖現象の狂いを指すことになる。,,public_domain:青空文庫:惜みなく愛は奪う:有島武郎
分散,ぶんさん,분산,惜みなく愛は奪う,有島武郎,https://www.aozora.gr.jp/cards/000025/files/1144_ruby_12163.zip,若し然しその人の個性がその事があったために分散し、精神が糜爛し、肉慾が昂進したとするならば、もうその人に於て本能の統合は破れてしまったのだ。,,public_domain:青空文庫:惜みなく愛は奪う:有島武郎
分業,ぶんぎょう,분업,惜みなく愛は奪う,有島武郎,https://www.aozora.gr.jp/cards/000025/files/1144_ruby_12163.zip,お前の手は、お前の頭は、お前の職業は、いかに分業的な事柄にわたって行こうとも、お前は常にそれをお前の個性なる私に繋いでいるからだ。,,public_domain:青空文庫:惜みなく愛は奪う:有島武郎
分裂,ぶんれつ,분열,惜みなく愛は奪う,有島武郎,https://www.aozora.gr.jp/cards/000025/files/1144_ruby_12163.zip,この野獣の過去にまでの帰還は、また本能の分裂が結果するところのもので、人間を人間としての荘厳の座から引きおろすものではないか。,,public_domain:青空文庫:惜みなく愛は奪う:有島武郎
到達,とうたつ,도달,惜みなく愛は奪う,有島武郎,https://www.aozora.gr.jp/cards/000025/files/1144_ruby_12163.zip,或る人は私の最後の到達を私の卑屈がさせた業だというだろう。,,public_domain:青空文庫:惜みなく愛は奪う:有島武郎
創造,そうぞう,창조,惜みなく愛は奪う,有島武郎,https://www.aozora.gr.jp/cards/000025/files/1144_ruby_12163.zip,眼前の緊張からゆるんで、単に未来を空想することが何で未来の創造に塵ほどの益にもなり得よう。,,public_domain:青空文庫:惜みなく愛は奪う:有島武郎
功績,こうせき,공적,惜みなく愛は奪う,有島武郎,https://www.aozora.gr.jp/cards/000025/files/1144_ruby_12163.zip,今までのお前の名誉と、功績と、誇りとの凡てを捨てて私に立ち帰れ。,,public_domain:青空文庫:惜みなく愛は奪う:有島武郎
加える,くわえる,더하다,惜みなく愛は奪う,有島武郎,https://www.aozora.gr.jp/cards/000025/files/1144_ruby_12163.zip,そこに何等かの執着をつなぎ、葛藤を加えるのは、要するに下根粗笨な外面的見断に支配されての迷妄に過ぎない。,,public_domain:青空文庫:惜みなく愛は奪う:有島武郎
動力,どうりょく,동력,惜みなく愛は奪う,有島武郎,https://www.aozora.gr.jp/cards/000025/files/1144_ruby_12163.zip,頭脳もまた生活の大きな原動力となり得べき時代に到達した。,,public_domain:青空文庫:惜みなく愛は奪う:有島武郎
動向,どうこう,동향,惜みなく愛は奪う,有島武郎,https://www.aozora.gr.jp/cards/000025/files/1144_ruby_12163.zip,何等の意味に於てであれ、外界の刺戟に対して自己をよりよくして行こうという動向は道徳とはいえないだろうか。,,public_domain:青空文庫:惜みなく愛は奪う:有島武郎
動機,どうき,동기,惜みなく愛は奪う,有島武郎,https://www.aozora.gr.jp/cards/000025/files/1144_ruby_12163.zip,利と愛との両語が自明的に示すが如く、利は行為或は結果を現わす言葉で、愛は動機或は原因を現わす言葉であるからだ。,,public_domain:青空文庫:惜みなく愛は奪う:有島武郎
化合,かごう,화합,惜みなく愛は奪う,有島武郎,https://www.aozora.gr.jp/cards/000025/files/1144_ruby_12163.zip,氏が凡ての虚偽と堕落とに飽満した基督旧教の中にありながら、根ざし深く潜在する尊い要素に自分のけだかさを化合させて、巌のように堅く立つその態度は、私を驚かせ羨ませる。,,public_domain:青空文庫:惜みなく愛は奪う:有島武郎
十字路,じゅうじろ,십자로,惜みなく愛は奪う,有島武郎,https://www.aozora.gr.jp/cards/000025/files/1144_ruby_12163.zip,しかも両者は一度は相失う程に分れ別れても、何時かは何処かで十字路頭にふと出遇うのではないだろうか。,,public_domain:青空文庫:惜みなく愛は奪う:有島武郎
単独,たんどく,단독,惜みなく愛は奪う,有島武郎,https://www.aozora.gr.jp/cards/000025/files/1144_ruby_12163.zip,かの単独にしては何等の意味もなき音声、それを組合せてその中に愛を宿らせる仕事はいかに楽しくも快いことであろうぞ。,,public_domain:青空文庫:惜みなく愛は奪う:有島武郎
原則,げんそく,원칙,惜みなく愛は奪う,有島武郎,https://www.aozora.gr.jp/cards/000025/files/1144_ruby_12163.zip,即ち生物学の自己保存の原則を極めて安価に査定して、それを愛己の本能と結び付けたものではなかったろうか。,,public_domain:青空文庫:惜みなく愛は奪う:有島武郎
厳しい,きびしい,엄격한,惜みなく愛は奪う,有島武郎,https://www.aozora.gr.jp/cards/000025/files/1144_ruby_12163.zip,私に取って已み難き要求なる個性の表現の為めに、あらゆる有縁の個性と私のそれとを結び付けようとする厳しい欲求の為めに、私は敢えて私から出発して歩み出して行こう。,,public_domain:青空文庫:惜みなく愛は奪う:有島武郎
